remote,exam_total,pid,anid,l1q1,l1q2,l1q3,l10q1,l10q2,l10q3,l10q4,l10q5,l10q6,l10q7,l10q8,l10q9,l10q10,l10q11,l10q12,l10q13,l10q14,l10q15,l10q16,l11q1,l11q2,l11q3,l11q4,l11q5,l11q6,l11q7,l11q8,l11q9,l12q1,l12q2,l12q3,l12q4,l12q5,l12q6,l12q7,l12q8,l12q9,l12q10,l13q1,l13q2,l13q3,l13q4,l13q5,l13q6,l13q7,l13q8,l13q9,l13q10,l13q11,l13q12,l13q13,l13q14,l13q15,l13q16,l13q17,l14q1,l14q2,l14q3,l14q4,l14q5,l14q6,l14q7,l14q8,l14q9,l14q10,l14q11,l14q12,l14q13,l14q14,l14q15,l14q16,l14q17,l15q1,l15q2,l15q3,l15q4,l15q5,l15q6,l15q7,l15q8,l15q9,l15q10,l15q11,l15q12,l15q13,l15q14,l15q15,l15q16,l16q1,l16q2,l16q3,l16q4,l16q5,l16q6,l16q7,l16q8,l16q9,l16q10,l16q11,l16q12,l16q13,l16q14,l16q15,l17q1,l17q2,l17q3,l17q4,l17q5,l17q6,l17q7,l17q8,l17q9,l17q10,l17q11,l17q12,l18q1,l18q2,l18q3,l18q4,l18q5,l18q6,l18q7,l18q8,l18q9,l19q1,l19q2,l19q3,l19q4,l19q5,l19q6,l19q7,l19q8,l19q9,l19q10,l19q11,l2q1,l2q2,l2q3,l2q4,l2q5,l2q6,l2q7,l2q8,l2q9,l2q10,l2q11,l20q1,l20q2,l20q3,l20q4,l20q5,l20q6,l20q7,l21q1,l21q2,l21q3,l21q4,l21q5,l21q6,l21q7,l21q8,l21q9,l21q10,l22q1,l22q2,l22q3,l22q4,l22q5,l22q6,l22q7,l23q1,l23q2,l23q3,l23q4,l23q5,l23q6,l23q7,l23q8,l24q1,l24q2,l24q3,l24q4,l24q5,l24q6,l24q7,l24q8,l24q9,l24q10,l25q1,l25q2,l3q1,l3q2,l3q3,l3q4,l3q5,l3q6,l4q1,l4q2,l4q3,l4q4,l4q5,l4q6,l4q7,l4q8,l4q9,l4q10,l4q11,l5q1,l5q2,l5q3,l5q4,l6q1,l6q2,l6q3,l6q4,l6q5,l6q6,l6q7,l6q8,l7q1,l7q2,l7q3,l7q4,l7q5,l7q6,l7q7,l7q8,l7q9,l7q10,l7q11,l7q12,l7q13,l8q1,l8q2,l8q3,l8q4,l8q5,l8q6,l8q7,l8q8,l8q9,l8q10,l9q1,l9q2,l9q3,l9q4,l9q5,l9q6,l9q7,l9q8,l9q9,l9q10,l9q11
#83C74703,107,A11743217,10,1,2,2,4,2,1,1,2,2,4,1,1,2,2,2,2,1,1,NA,2,1,1,2,2,3,1,1,1,3,1,2,4,NA,2,NA,1,NA,3,2,3,4,4,1,4,3,3,5,5,2,3,3,2,3,3,2,3,4,1,5,2,2,3,1,1,2,2,1,4,4,1,1,1,3,4,2,3,3,1,3,3,3,1,2,2,2,1,3,3,3,2,3,3,1,3,3,1,1,1,1,3,1,2,2,1,5,5,1,1,3,3,3,1,1,2,3,4,4,4,1,1,3,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,5,1,4,3,4,3,1,2,2,3,4,3,3,3,3,4,5,3,3,1,2,4,2,3,4,4,3,5,1,1,3,5,3,1,3,3,2,2,1,2,5,2,1,2,1,2,4,4,NA,NA,2,2,4,4,2,2,4,1,2,1,1,3,2,2,2,1,3,3,5,NA,1,4,4,1,4,3,3,3,3,3,1,1,1,4,3,3,2,1,1,1,1,NA,1,1,1,1,2,2,1,2,5,5,3,5,5,5,1,1,2,4,2,1,4
#8F3F9B2B,109.5,A10746961,11,1,3,2,1,1,2,1,2,2,5,1,3,2,5,1,2,1,1,NA,1,1,2,2,4,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,4,3,3,5,5,2,2,3,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,3,1,1,1,1,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,5,5,2,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,2,2,3,1,2,1,2,3,2,2,2,1,4,1,2,2,2,2,5,5,1,4,4,5,5,2,1,NA,3,4,1,4,3,1,2,3,2,3,2,3,3,2,2,3,3,1,1,1,1,4,NA,2,2,4,1,NA,1,1,1,2,1,2,NA,1,NA,NA,NA,NA,3,3,1,1,1,1,1,3,4,4,4,1,4,1,1,2,1,2,2,2,NA,1,1,2,2,1,1,1,2,2,4,1,4,4,5,1,1,2,2,1,2,1
#8ACCF1B7,114,A10579241,12,1,1,4,2,2,1,1,2,1,1,3,3,1,3,2,2,1,1,NA,NA,NA,NA,2,3,3,1,1,4,NA,NA,1,1,NA,1,2,1,1,3,2,3,4,2,4,4,1,1,4,4,2,2,3,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,4,2,1,2,1,2,2,3,1,2,NA,2,2,3,1,1,4,3,3,3,3,2,2,2,3,2,NA,NA,NA,NA,NA,NA,1,3,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,2,3,2,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,1,1,2,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,1,NA,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,2,2,3,1,3
#8E10DC42,114.5,A11497555,13,1,2,2,NA,1,1,2,1,NA,4,3,1,5,2,1,2,1,3,NA,NA,1,2,2,3,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,3,2,3,3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,3,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,1,1,3,3,2,4,1,2,NA,1,1,1,1,1,1,3,3,1,1,4,2,4,2,NA,2,NA,NA,4,5,3,3,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,5,1,1,4,NA,NA,NA,NA,1,1,1,1,3,1,5,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,1,1,3,1,2,1,1,NA,NA,1,2,2,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
#89FFE395,116,A10623663,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,3,3,3,2,2,2,1,2,2,1,1,NA,3,1,2,2,2,4,4,1,4,1,1,4,5,2,3,3,2,2,4,2,3,5,1,4,1,1,2,1,1,3,3,3,4,5,1,1,1,4,1,1,2,3,2,1,1,3,2,4,4,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,2,1,3,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,5,2,2,NA,3,4,5,3,3,2,2,5,2,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,3,3,4,4,3,2,1,2,3,1,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,2,2,1,1,1,4,4,3,1,2,2,2,3,1,3,3,3,4,2,2,1,4,1,1,2,1,1,1,1,NA,1,1,2,2,1,1,1,5,5,5,1,1,1,5,1,1,2,4,2,2,4
#829F9885,116.5,A97039832,15,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,1,1,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,4,1,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
#8E929C80,120.5,A11376724,16,NA,NA,NA,4,2,1,1,2,1,5,3,1,5,5,3,2,1,1,NA,1,1,1,NA,4,3,3,4,4,2,3,4,1,2,2,NA,1,1,3,3,1,1,2,2,3,1,1,3,5,2,5,5,5,3,3,1,3,4,2,2,1,1,5,2,1,2,2,1,4,4,1,5,1,1,4,2,3,3,1,1,1,5,2,5,4,2,3,5,2,3,2,1,1,1,3,3,1,2,3,1,2,3,2,3,1,1,4,1,1,3,3,2,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,5,5,1,4,1,1,4,4,3,1,2,4,4,5,5,5,1,3,4,2,2,3,1,1,5,2,5,4,3,3,2,4,1,NA,1,4,5,5,4,3,2,3,2,5,2,1,5,5,3,2,2,2,2,1,1,4,4,2,2,4,1,2,1,1,3,2,1,1,3,3,2,5,1,1,2,3,2,1,1,5,1,3,NA,5,2,1,5,1,1,5,1,1,2,2,NA,1,1,2,2,1,1,1,5,5,5,4,1,1,5,1,1,4,2,4,2,5
#8E1954C3,124.5,A10491482,17,1,2,NA,1,1,2,1,5,1,5,3,1,2,5,3,3,3,1,NA,1,1,2,2,4,4,3,1,1,1,1,1,1,2,2,NA,2,1,3,2,3,4,2,1,4,1,1,2,3,2,3,NA,2,4,4,1,3,5,1,2,2,2,5,4,1,2,2,1,4,4,1,2,2,3,4,2,2,3,2,3,3,1,1,1,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,3,3,1,2,2,1,2,2,NA,4,4,2,2,2,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,3,4,3,2,4,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,3,1,1,1,3,3,3,NA,3,2,2,3,2,3,2,1,5,5,2,2,2,1,2,1,2,4,4,3,2,4,3,2,1,1,2,1,1,1,1,5,5,5,4,1,1,2,2,3,2,2,1,3,2,2,2,1,4,1,1,2,1,1,2,1,NA,1,1,2,2,2,2,1,1,5,5,NA,NA,1,5,2,1,2,2,5,2,4
#895030E9,125,A11685249,18,1,2,2,1,2,1,1,3,1,5,1,3,2,3,2,2,2,5,NA,2,1,1,2,3,3,3,4,4,3,3,2,2,1,1,NA,1,1,2,2,2,1,4,1,4,1,5,3,3,2,3,3,2,4,3,2,3,4,1,1,2,2,1,2,2,4,3,1,4,4,4,1,1,3,4,2,2,3,1,1,1,2,1,4,4,5,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,1,1,3,1,2,2,1,2,1,3,3,2,3,2,3,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,1,4,4,3,2,4,2,1,1,5,2,3,3,4,4,1,1,1,2,2,2,2,4,4,3,2,2,1,2,1,2,1,3,3,1,1,3,2,5,2,1,5,5,2,1,1,1,1,2,1,4,4,2,2,4,1,2,2,1,2,2,1,1,4,4,5,5,3,2,1,1,2,1,1,3,1,1,2,2,2,1,4,1,1,2,1,1,1,1,NA,2,1,2,2,2,1,1,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
#849B0619,125.5,A10477195,19,1,2,3,2,1,2,1,2,1,4,1,1,5,2,5,NA,1,3,NA,2,1,2,2,4,NA,1,3,3,3,1,1,2,2,2,NA,2,1,2,1,3,4,2,2,4,1,1,3,3,2,2,2,2,2,3,2,4,5,3,4,2,3,1,2,1,1,2,1,4,3,4,2,NA,3,2,1,3,3,1,3,1,2,2,2,2,3,1,2,2,NA,NA,4,1,1,3,3,2,1,1,1,3,3,2,2,1,4,3,1,1,3,2,3,1,1,2,3,3,1,4,4,4,2,2,5,5,NA,3,4,2,2,1,3,3,2,4,1,2,2,2,1,1,4,1,1,3,1,3,1,4,2,4,2,2,2,3,3,1,1,1,3,2,2,2,2,1,4,4,3,3,2,2,NA,NA,3,3,3,3,2,2,3,2,5,2,1,1,1,1,2,4,1,1,4,2,4,5,1,1,1,1,2,1,1,1,2,2,NA,1,1,4,4,1,1,NA,NA,1,1,1,2,1,3,4,4,4,1,4,1,3,2,2,2,1,1,NA,1,1,2,2,1,2,2,5,1,5,1,4,1,5,1,1,4,4,2,2,2
#8DD18CD0,126,A98070238,20,1,2,2,NA,NA,NA,NA,NA,NA,1,1,3,2,2,3,3,1,1,NA,2,3,2,2,1,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,1,4,1,1,5,5,2,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,2,1,1,1,1,2,2,3,2,3,3,NA,NA,4,3,1,1,4,4,4,1,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,2,2,1,2,2,3,1,2,2,1,1,1,1,1,1,4,4,2,1,2,2,3,1,2,2,1,1,4,4,3,3,1,1,2,4,3,3,4,2,3,2,1,NA,2,3,1,3,2,3,4,3,2,3,1,2,5,5,2,2,4,NA,NA,1,1,4,4,2,2,4,1,2,1,1,2,2,1,1,2,1,3,5,5,1,1,1,1,2,2,3,1,3,3,2,2,1,4,1,1,2,1,1,1,1,NA,1,1,1,2,1,1,1,2,5,5,2,5,1,5,1,1,4,2,3,2,1
#959D0F07,126,A11003595,21,NA,NA,NA,3,2,1,2,2,2,5,1,1,3,5,3,3,1,1,NA,5,1,1,2,1,2,3,1,4,2,2,1,4,1,1,NA,1,1,3,2,3,4,4,4,3,1,3,3,3,2,3,3,2,2,2,2,3,5,1,3,1,2,5,2,1,2,2,3,4,2,1,2,1,2,4,2,2,3,1,1,1,1,1,4,4,2,4,3,NA,3,2,1,1,1,3,3,2,1,1,1,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,3,1,1,3,4,4,2,1,4,2,4,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,1,2,1,1,3,3,1,1,1,5,2,5,1,4,1,2,5,5,2,2,2,1,1,2,1,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,2,3,4,2,3,2,3,1,3,3,1,2,1,2,3,3,2,1,1,1,1,NA,1,NA,2,2,1,2,2,5,3,5,2,5,1,5,1,1,2,4,2,2,1
#84650CED,130,A10097081,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,2,3,3,3,4,4,2,3,1,1,2,2,NA,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,2,1,2,1,2,1,1,3,1,3,4,1,1,2,2,2,4,4,2,1,1,1,1,1,3,3,3,3,3,3,NA,1,4,4,1,3,3,4,4,1,1,3,3,2,2,4,1,5,3,3,2,5,2,3,1,2,2,4,4,4,3,1,3,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,1,1,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,1,3,2,5,3,3,1,2,4,4,3,4,4,2,5,2,2,3,3,4,4,4,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,4,1,1,4,1,2,1,1,2,1,2,1,3,1,3,5,3,1,2,NA,3,4,4,3,3,3,3,2,2,5,4,3,1,2,1,1,2,2,NA,1,1,2,2,1,1,2,5,2,2,4,5,1,5,2,2,4,4,4,2,2
#84333780,132.5,A08882146,23,1,1,2,4,2,1,1,2,1,4,3,1,2,5,5,5,1,1,NA,1,2,1,2,4,4,1,1,1,1,3,1,2,2,2,NA,1,1,1,3,3,2,4,3,4,3,1,4,5,2,3,2,3,1,4,2,3,5,3,4,2,3,2,4,1,3,4,1,4,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,1,3,3,1,1,1,1,1,2,2,2,5,4,3,1,1,3,3,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,5,5,1,5,3,2,3,3,2,2,1,1,1,1,3,1,5,3,1,1,4,2,3,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,3,3,3,1,2,2,1,3,2,1,2,4,1,2,5,4,1,5,4,2,1,4,1,1,NA,NA,NA,NA,NA,NA,4,1,2,1,1,2,2,2,1,1,1,3,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,4,4,1,1,2,2,1,2,2,NA,1,1,2,2,1,1,1,4,4,5,3,1,1,5,1,1,3,3,2,2,4
#8A26DC70,133.5,A11560435,24,NA,2,2,3,2,2,1,2,2,5,1,3,2,3,1,2,1,3,NA,2,1,1,2,3,3,3,1,2,NA,NA,2,1,2,2,NA,3,1,4,1,3,4,2,2,4,3,3,3,3,2,3,3,2,3,4,4,4,2,2,2,1,2,4,2,1,1,3,3,1,3,5,2,2,2,1,2,3,3,2,1,3,1,1,4,4,2,1,3,3,2,1,2,1,2,2,2,2,3,2,2,2,NA,3,1,1,1,3,3,1,1,1,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,1,2,1,NA,3,3,2,3,2,2,1,1,2,4,1,1,3,4,3,1,4,2,4,1,1,2,3,3,5,5,2,4,1,2,2,2,4,4,4,3,5,2,1,2,4,4,1,3,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,5,4,1,2,4,1,2,2,1,2,2,1,2,1,1,NA,NA,NA,NA,1,1,2,2,2,1,3,2,3,3,2,1,4,1,1,2,1,1,2,1,NA,1,1,2,2,1,1,1,2,2,5,1,5,5,5,1,1,4,4,2,4,3
#9081CBDA,134,A11432271,25,1,2,2,4,2,1,1,2,2,5,3,3,1,3,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,2,2,NA,1,1,3,1,3,1,2,1,4,NA,5,5,5,2,2,2,2,4,4,1,NA,3,2,3,1,2,2,4,1,2,2,1,1,4,1,1,2,2,4,2,2,3,1,1,1,1,1,2,2,2,1,3,2,1,2,3,3,1,3,NA,2,2,1,1,2,NA,2,2,4,4,3,1,1,3,2,1,3,1,2,1,4,2,2,2,1,2,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,1,1,4,4,1,1,1,1,4,1,4,2,2,2,5,5,1,3,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,2,1,1,2,2,1,3,5,4,3,NA,2,1,2,3,1,2,1,1,3,2,2,1,4,1,1,2,1,1,1,1,NA,1,1,2,2,1,1,NA,5,5,5,4,1,1,5,1,1,2,4,2,2,4
#856E3BD0,134.5,A11352266,26,1,2,3,3,2,1,1,2,2,5,1,2,3,3,1,2,1,1,NA,5,1,1,2,3,3,1,1,4,3,1,3,1,NA,1,NA,1,1,3,2,3,2,4,1,2,1,1,3,5,2,2,3,2,2,4,1,4,5,2,5,2,1,5,1,1,3,3,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,4,4,2,1,1,1,3,1,2,4,4,5,3,3,2,2,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,1,2,2,3,NA,2,1,3,2,1,2,2,2,3,1,1,4,3,1,2,1,3,1,2,2,3,2,5,5,4,3,1,1,2,2,4,4,4,2,5,2,1,4,3,3,3,1,3,1,2,3,2,5,2,4,4,2,1,2,4,1,1,2,2,5,5,1,2,4,1,4,1,1,3,1,1,1,3,1,NA,NA,NA,NA,2,2,2,1,1,3,1,3,3,4,4,1,4,1,1,2,1,1,2,1,NA,2,1,1,2,1,1,1,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
#8E6E15F5,135,A11611376,27,1,2,2,2,2,2,1,2,2,5,3,3,1,1,2,2,NA,1,NA,2,1,2,2,2,3,1,4,4,3,3,1,1,2,2,NA,1,1,3,2,3,1,4,NA,NA,1,NA,5,3,3,2,2,2,4,4,2,4,5,3,2,1,3,2,1,1,3,NA,2,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,2,1,5,1,4,1,1,3,3,1,1,2,2,2,NA,4,4,1,1,2,4,5,4,3,3,4,1,2,3,3,2,3,4,2,2,2,1,1,4,2,1,1,4,4,3,1,4,2,4,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,2,2,2,5,2,5,2,4,5,5,2,4,4,1,1,1,1,4,5,1,1,2,1,3,2,1,1,2,2,1,NA,1,3,5,4,3,1,1,2,4,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,5,1,5,5,5,1,1,NA,5,1,1,1,4,4,2,NA
#82C07D3F,135.5,A09794786,28,1,2,3,4,1,2,1,2,2,5,1,3,2,1,2,2,1,1,NA,1,1,2,2,1,3,3,4,1,2,2,3,1,1,1,NA,1,1,3,3,3,4,2,NA,NA,3,3,3,5,2,3,3,2,3,2,1,4,4,1,3,1,2,1,2,1,4,2,1,4,4,1,1,1,2,1,2,3,3,1,1,1,1,1,2,3,1,2,3,3,3,1,1,1,1,3,3,4,1,3,1,1,1,2,1,4,1,1,1,1,3,3,3,1,1,2,2,4,2,2,1,1,1,1,1,4,2,3,4,1,2,1,3,3,3,3,1,3,3,1,1,2,4,1,1,2,3,4,2,4,1,4,1,2,2,2,2,1,5,3,3,2,2,4,4,3,4,4,5,5,3,2,2,5,5,3,4,3,1,4,3,1,3,2,3,5,5,2,2,2,2,1,2,1,5,5,2,2,4,1,2,1,1,1,1,1,1,4,1,5,5,1,1,4,4,2,3,1,2,3,3,4,4,2,4,4,1,1,3,1,1,1,1,NA,2,2,2,2,2,2,2,5,5,5,3,4,1,5,1,1,3,3,2,2,1
#90697881,136,A11628864,29,1,NA,2,4,2,1,1,2,2,5,1,1,2,2,5,2,1,1,NA,1,1,2,2,3,3,1,3,3,NA,3,2,1,1,NA,NA,1,1,2,2,3,4,2,1,4,1,1,3,3,3,2,2,2,3,4,2,4,4,4,5,3,2,3,4,1,2,2,1,4,4,1,1,1,3,4,2,3,3,1,1,3,1,1,4,2,2,1,2,3,4,1,1,1,1,3,3,2,2,1,1,3,3,2,2,4,4,5,1,1,3,5,3,1,1,1,2,1,4,4,1,1,2,2,1,5,4,3,4,5,2,1,3,5,2,3,1,2,NA,2,1,4,1,2,1,4,4,3,2,4,2,4,5,5,2,3,3,5,5,3,3,4,2,4,2,4,1,4,3,5,2,2,1,3,1,3,1,3,2,2,3,2,5,2,3,5,5,1,4,4,1,1,1,1,5,5,1,1,4,1,2,1,1,1,1,2,NA,1,1,4,4,3,1,4,3,3,4,1,3,3,NA,5,3,2,1,4,1,1,2,1,1,1,1,NA,1,1,2,2,1,1,NA,4,4,5,1,1,1,5,1,1,3,3,2,2,4
#8E122EB2,136.5,A11550617,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,3,3,2,4,4,4,3,1,1,2,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,3,2,1,1,3,1,1,2,4,4,4,1,1,1,2,2,2,2,3,1,2,1,2,1,4,4,2,1,2,2,1,1,1,1,1,3,3,4,2,1,1,1,3,2,3,1,1,1,1,1,3,4,2,2,1,2,3,NA,2,4,3,1,NA,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,4,4,1,1,4,NA,2,2,3,1,2,5,2,2,1,3,4,4,2,1,1,2,5,2,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,3,3,4,4,5,2,1,3,2,2,1,1,3,3,2,2,1,1,4,4,1,2,4,1,2,1,4,2,2,2,2,4,NA,2,3,5,1,2,3,3,4,1,3,1,1,2,2,2,1,4,1,1,2,1,1,2,1,NA,1,1,2,2,1,1,1,5,5,5,NA,5,NA,5,1,1,2,NA,2,2,4
